Catentry ID,Reco1,Reco2,Reco3,Reco4,Reco5,Reco6,Reco7,Reco8
50057591,50204833,1267009,1203815,1267265,50422734,50198097,50208421,
50057593,50057575,50198095,50210247,50273189,,,,
50057595,50204833,1267009,1203815,1267265,50422734,50198097,50208421,
50057597,50204833,1267009,1203815,1267265,50422734,50198097,50208421,
50057599,50424030,1238679,50089980,50205567,50235787,,,
50057601,50057605,50198095,50210247,50273189,,,,
50057603,50424030,1238679,50089980,50205567,50235787,,,
50057605,50057587,50198095,50210247,50273189,,,,
50057607,3175547,1161253,50422742,50226105,,,,
50057609,50204833,1267009,1203815,1267265,50422734,50198097,50208421,
50057611,50424030,1238679,50089980,50205567,50235787,,,
50057613,50204833,1267009,1203815,1267265,50422734,50198097,50208421,
50057615,50204833,1267009,1203815,1267265,50422734,50198097,50208421,
50057617,50424030,1238679,50089980,50205567,50235787,,,
50057619,50424030,1238679,50089980,50205567,50235787,,,
50057621,50081928,1238679,50089980,50205567,50235787,,,
50057623,50204833,1267009,1203815,1267265,50422734,50198097,50208421,
50057625,3175547,1161253,50422742,50226105,,,,
50057627,3175547,1161253,50422742,50226105,,,,
50057629,50081928,1238679,50089980,50205567,50235787,,,
50057631,50204833,1267009,1203815,1267265,50422734,50198097,50208421,
50057633,50424030,1238679,50089980,50205567,50235787,,,
50057635,50204833,1267009,1203815,1267265,50422734,50198097,50208421,
50057637,50296425,50422734,50205685,50210223,1203815,50198097,50208421,
50057639,50057605,50198095,50210247,50273189,,,,
50057641,50204833,1267009,1203815,1267265,50422734,50198097,50208421,
50057643,50424030,1238679,50089980,50205567,50235787,,,
50057645,50424030,1238679,50089980,50205567,50235787,,,
50057647,3175547,1161253,50422742,50226105,,,,
50057649,50424030,1238679,50089980,50205567,50235787,,,
50057651,50204833,1267009,1203815,1267265,50422734,50198097,50208421,
50057653,3175547,1161253,50422742,50226105,,,,
50057655,3175547,1161253,50422742,50226105,,,,
50057657,50204833,1267009,1203815,1267265,50422734,50198097,50208421,
50057659,3175547,1161253,50422742,50226105,,,,
50057661,3175547,1161253,50422742,50226105,,,,
50057663,3605480,1267009,1203815,1267265,50422734,50198097,50208421,
50057665,3175547,1161253,50422742,50226105,,,,
50057667,3175547,1161253,50422742,50226105,,,,
50057669,50204833,1267009,1203815,1267265,50422734,50198097,50208421,
50057671,3605480,1267009,1203815,1267265,50422734,50198097,50208421,
50057673,3175547,1161253,50422742,50226105,,,,
50057675,50424030,1238679,50089980,50205567,50235787,,,
50057677,3175547,1161253,50422742,50226105,,,,
50057679,50204833,1267009,1203815,1267265,50422734,50198097,50208421,
50057681,50204833,1267009,1203815,1267265,50422734,50198097,50208421,
50057683,50204833,1267009,1203815,1267265,50422734,50198097,50208421,
50057685,3175547,1161253,50422742,50226105,,,,
50057781,50094924,50094918,3378972,3222421,3186985,3227738,3186907,4761311
50057785,50064631,50293135,50057853,50057815,50057787,50078171,50064641,50078175
50057787,50064631,50293135,50057853,50057815,50078171,50064641,50078175,999899761
50057789,50064631,50293135,50109364,50057853,50057815,50057787,50078171,50064641
50057791,50057829,50064631,50293133,999899759,50057841,50078179,50057815,50064641
50057793,50109386,3186659,3229232,3187149,3186681,3186877,3186909,3187155
50057797,3186679,50165325,3378976,3397106,3186881,3187159,50209827,50208465
50057799,3186659,3229232,3187149,3186681,3202187,3186877,3186909,3187155
50057801,50293149,50064653,999899763,50057835,50214481,50078177,50057785,50057837
50057805,50057819,50061763,3378972,3222421,3186985,3227738,3186907,4761311
50057811,3186679,50165325,3378976,3397106,3186881,3187159,50209827,50208465
50057813,3186681,3186659,3229232,3202183,3187149,3202187,3186877,3186909
50057815,50064631,50293135,50057853,50057787,50078171,50064641,50078175,999899761
50057819,50057805,50061763,3378972,3222421,3186985,3227738,3186907,4761311
50057821,3186659,3229232,3187149,3186681,3202187,3186877,3186909,3187155
50057825,3186679,50165325,3378976,3397106,3186881,3187159,50209827,50208465
50057829,50057791,50064631,50293133,999899759,50057841,50078179,50057815,50064641
50057831,50209889,3186659,3229232,3187149,3202187,3186877,3186909,3187155
50057833,3186679,50165325,3378976,3397106,3186881,3187159,50209827,50208465
50057835,50293149,50064653,999899763,50214481,50078173,50078177,50064655,50109354
50057837,50293149,50064653,999899763,50057835,50214481,50057801,50078177,50057785
50057839,50109384,3378972,3222421,3186985,3227738,3186907,4761311,4765043
50057841,50078181,999899759,50064631,50293133,50057791,50057815,50064641,50211279
50057843,50061753,50057851,3186659,3229232,3187149,3186681,3186877,3186909
50057845,50214435,3186659,3229232,3187149,3202187,3186877,3186909,3187155
50057847,3186679,50165325,3378976,3397106,3186881,3187159,50209827,50208465
50057849,3186679,50165325,3378976,3397106,3186881,3187159,50209827,50208465
50057851,50057843,50061753,3186659,3229232,3187149,3186681,3186877,3186909
50057853,50064631,50293135,50109382,50057815,50057787,50078171,50064641,50078175
50057973,3448784,3448780,999938136,999946208,999931840,1224249,999955186,999933320
50057975,50014338,50014280,50070243,3169999,999934532,999931840,999955186,999933320
50057977,999940010,50014278,50207415,50207413,999931840,1224249,999955186,999933320
50058395,999928154,,,,,,,
50058397,999928138,,,,,,,
50058399,50058425,,,,,,,
50058401,50058413,,,,,,,
50058403,50424710,,,,,,,
50058405,50058443,,,,,,,
50058407,999928122,50077549,,,,,,
50058409,999928130,50065825,,,,,,
50058411,999928138,,,,,,,
50058413,50058401,,,,,,,
50058415,999928122,50077549,,,,,,
50058417,999928154,,,,,,,
50058419,999928146,50077567,,,,,,
50058421,999928138,,,,,,,
50058423,999928146,50077567,,,,,,
50058425,50058399,,,,,,,
50058427,999928130,50065825,,,,,,
50058429,50058399,,,,,,,
50058433,999928130,50065825,,,,,,
50058435,50424706,,,,,,,
50058437,50058443,,,,,,,
50058439,999928146,50077567,,,,,,
50058441,999928130,50065825,,,,,,
50058443,50058405,,,,,,,
50058445,999928154,,,,,,,
50058447,999928154,,,,,,,
50058449,50058399,,,,,,,
50058451,50424710,,,,,,,
50058453,999928122,50077549,,,,,,
50058455,999928146,50077567,,,,,,
50058457,999928138,,,,,,,
50058459,999928138,,,,,,,
50058461,50077549,,,,,,,
50058463,50058483,50058501,50058475,3436490,4746617,1067183,,
50058465,50058497,50058473,50058477,50058491,50111038,50221145,4686769,50090088
50058467,50058485,50058469,50058489,3436490,4746617,1067183,,
50058469,50058485,50058467,50058489,3436490,4746617,1067183,,
50058471,50058493,50058479,50058499,50111038,50221145,4686769,50090088,4742986
50058473,50058497,50058477,50058491,50111038,50221145,4686769,50090088,4742986
50058475,50058483,50058501,50058463,3436490,4746617,1067183,,
50058477,50058497,50058473,50058491,50111038,50221145,4686769,50090088,4742986
50058479,50058493,50058471,50058499,50111038,50221145,4686769,50090088,4742986
50058481,50058483,50058501,50058475,50058463,3436490,4746617,1067183,
50058483,50058501,50058475,50058463,50058481,3436490,4746617,1067183,
50058485,50058469,50058467,50058489,50058487,3436490,4746617,1067183,
50058487,50058485,50058469,50058467,50058489,3436490,4746617,1067183,
50058489,50058485,50058469,50058467,3436490,4746617,1067183,,
50058491,50058497,50058473,50058477,50111038,50221145,4686769,50090088,4742986
50058493,50058471,50058479,50058495,50058499,50111038,50221145,4686769,50090088
50058495,50058493,50058471,50058479,50058499,50111038,50221145,4686769,50090088
50058497,50058473,50058477,50058465,50058491,50111038,50221145,4686769,50090088
50058499,50058493,50058471,50058479,50111038,50221145,4686769,50090088,4742986
50058501,50058483,50058475,50058463,3436490,4746617,1067183,,
50060327,50060345,50077561,,,,,,
50060329,50060331,50065825,,,,,,
50060331,50060329,50065825,,,,,,
50060333,50060397,50065825,,,,,,
50060335,50060403,,,,,,,
50060337,50060405,,,,,,,
50060339,50060345,50077561,,,,,,
50060341,50034590,,,,,,,
50060343,999928162,50077607,,,,,,
50060345,50245235,50077561,,,,,,
50060347,50060329,50065825,,,,,,
50060349,50060345,50077561,,,,,,
50060353,50245077,50077577,,,,,,
50060355,50245239,,,,,,,
50060357,50060391,,,,,,,
50060359,50060393,,,,,,,
50060363,50245671,50077579,,,,,,
50060365,50060329,50065825,,,,,,
50060367,50060329,50065825,,,,,,
50060369,50245085,50077595,,,,,,
50060371,50060329,50065825,,,,,,
50060375,50060329,50065825,,,,,,
50060377,50060345,50077561,,,,,,
50060379,50060329,50065825,,,,,,
50060383,999928162,,,,,,,
50060385,50060329,50065825,,,,,,
50060387,50060397,50065825,,,,,,
50060389,50060349,,,,,,,
50060391,50060357,,,,,,,
50060393,50060359,,,,,,,
50060395,50060329,50065825,,,,,,
50060397,50425822,50065825,,,,,,
50060399,999928162,50077549,,,,,,
50060403,50060335,,,,,,,
50060405,50060337,,,,,,,
50060407,999928162,,,,,,,
50060411,50034588,,,,,,,
50060413,4758426,50060435,4762493,50056969,50056931,50056961,50056981,50056933
50060415,50060455,4285485,3518038,999946334,4717261,3147773,1238855,3147779
50060417,4758432,4762487,50060443,50056973,50091148,50056971,50056951,50056943
50060419,50060463,4712971,3764661,3148485,3148453,3148477,3353606,3374050
50060421,4761961,50056985,4762477,50060423,50056947,50056939,50056977,50056945
50060423,4761961,50060421,50056985,4762477,50056947,50056939,50056977,50056945
50060425,4762001,50056979,4762471,50060449,50056919,50056971,50056951,50056943
50060427,50060437,3518024,3163903,3148503,3027067,3142135,1164665,3202541
50060429,4758426,50060435,4762493,50056969,50056931,50056961,50056981,50056933
50060431,4758460,4762461,50056983,50060459,50056925,50056961,50056933,50056975
50060433,50060447,3374030,3374194,3374018,3374086,3374090,3374082,3374088
50060435,4758426,4762493,50056969,50060429,50056931,50056961,50056981,50056933
50060437,50060427,3518024,3163903,3148503,3027067,3142135,1164665,3202541
50060439,4761961,50060421,50056985,4762477,50056947,50056939,50056977,50056945
50060441,50060457,1265573,4758410,50056983,50056925,4762457,3541894,3479449
50060443,4758432,4762487,50056973,50060445,50091148,50056971,50056951,50056943
50060445,4758432,4762487,50060443,50056973,50091148,50056971,50056951,50056943
50060447,50060433,3374030,3374194,3374018,3374086,3374090,3374082,3374088
50060449,4762001,50056979,4762471,50056919,50060451,50056971,50056951,50056943
50060451,4762001,50056979,4762471,50060449,50056919,50056971,50056951,50056943
50060453,4758426,50060435,4762493,50056969,50056931,50056961,50056981,50056933
50060455,50060415,4285485,3518038,999946334,4717261,3147773,1238855,3147779
50060457,50060441,1265573,4758410,50056983,50056925,4762457,3541894,3479449
50060459,4758460,4762461,50056983,50060465,50056925,50056961,50056933,50056975
50060461,4758432,4762487,50060443,50056973,50091148,50056971,50056951,50056943
50060463,50060419,4712971,3764661,3148485,3148453,3148477,3353606,3374050
50060465,4758460,4762461,50056983,50060459,50056925,50056961,50056933,50056975
50060467,4762001,50056979,4762471,50060449,50056919,50056971,50056951,50056943
50060469,4761961,50060421,50056985,4762477,50056947,50056939,50056977,50056945
50060471,4758460,4762461,50056983,50060459,50056925,50056961,50056933,50056975
50061603,50061607,3465036,50077547,50109392,50111040,50109516,50121565,4736841
50061605,50061609,50077545,50416758,3172115,4481440,50198547,,
50061607,50061603,3465036,50077547,50109392,50111040,50109516,50121565,4736841
50061609,50061605,50077545,50416758,3172115,4481440,50198547,,
50061753,50057843,50109358,3186659,3229232,3187149,3186681,3186877,3186909
50061763,50057805,3378976,3186763,3186881,3187159,50209827,50208465,50214473
50061783,999939642,999946710,999946738,999946742,999946746,999946750,999944388,999941062
50061959,3126281,4744181,3517896,3606636,3606630,3152969,,
50061961,3126281,4744181,3517896,3606636,3606630,3152969,,
50061963,3435274,,,,,,,
50061965,50056999,4767119,4285485,999946334,4717261,3147773,3147779,1013857
50061971,3202657,3172577,3202665,3202669,50056993,50057003,3764661,3374050
50061981,4765019,50091158,3373990,3374002,3148895,3148901,3148909,3374128
50061983,50061999,4712967,3163903,3148503,3027067,3142135,1164665,3202541
50061985,4712963,3764661,3148485,3148453,3148477,3353606,3374050,3202543
50061987,3374170,3374194,3374018,3374086,3374090,3374082,3374088,50200605
50061989,4285485,1239027,999946334,4717261,3147773,1238855,3147779,1013857
50061991,4712967,3163903,3148503,3027067,3142135,1164665,3202541,3148863
50061993,3125821,3120335,3373986,3148875,3148891,3471457,3148905,3374124
50061995,4712963,3764661,3148485,3148453,3148477,3353606,3374050,3202543
50061997,3120339,3148879,3148895,3148901,3139875,3139391,3373990,3148909
50061999,50061983,3374170,3374194,3374018,3374086,3374090,3374082,3374088
50062001,3120341,3373992,3148881,3148897,3148903,3148911,3374130,3139877
50062003,4285485,1239027,999946334,4717261,3147773,1238855,3147779,1013857
50063819,3689844,50092038,3032786,3111427,4737836,4682185,4761233,
50064631,50293135,50064645,50057853,50057815,50057787,50078171,50064641,50078175
50064633,50293149,50064653,999899763,50057835,50214481,50078173,50078177,50064655
50064635,50209887,50064643,50293163,3222437,3397106,3186763,3186881,3187159
50064637,50064631,50293135,50057853,50057815,50057787,50078171,50064641,50078175
50064639,50293149,50064653,999899763,50057835,50214481,50078173,50078177,50064655
50064641,50064631,50293135,50057853,50057815,50057787,50078171,50078175,999899761
50064643,50209887,50064635,50293163,3222437,3397106,3186763,3186881,3187159
50064645,50064631,50293135,50057853,50057815,50057787,50078171,50064641,50078175
50064647,50064631,50293135,50057853,50057815,50057787,50078171,50064641,50078175
50064649,50209887,50064635,50293163,3222437,3397106,3186763,3186881,3187159
50064651,50293149,50064653,999899763,50057835,50214481,50078173,50078177,50064655
50064653,50293149,999899763,50057835,50214481,50064639,50078173,50078177,50064655
50064655,50293149,50064653,999899763,50057835,50214481,50078173,50078177,50109354
50064707,3085919,50257299,4758167,999931798,999931842,999943486,999939928,999940274
50065823,50352584,3169795,50337030,50337028,4681521,4425718,4424882,4311584
50065825,50060397,3672716,3606630,50107416,3168805,50106218,3435526,50106216
50065827,50077571,50060369,,,,,,
50065833,50077583,,,,,,,
50069543,3338902,3689844,50092038,3032786,3111427,4737836,4682185,4761233
50069581,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
50069583,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
50069585,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
50070161,4764875,3134533,3712866,50219363,4740822,3438086,999899751,3143577
50070243,50057975,50014338,50014280,999934844,999934532,999931840,999955186,999933320
50070245,4745353,4740792,4129042,999951544,999942244,999909311,50199831,3200917
50077543,3465048,3652213,3652142,3652218,,,,
50077545,50061609,50416758,3172115,4481440,50198547,,,
50077547,3464954,50109392,50111040,50061607,50109516,50121565,4736841,3438086
50077549,50058461,50077623,,,,,,
50077551,50424708,50077593,4669323,4763417,,,,
50077553,50077557,,,,,,,
50077555,50077627,,,,,,,
50077557,50077553,,,,,,,
50077559,50077619,,,,,,,
50077561,50424708,50077593,4669323,4763417,,,,
50077563,50424708,50077593,4669323,4763417,,,,
50077565,50077609,,,,,,,
50077567,50077601,999928146,,,,,,
50077569,50424708,50077593,4669323,4763417,,,,
50077571,50065827,50060369,,,,,,
50077577,50077617,50165421,,,,,,
50077579,50077651,50060363,,,,,,
50077581,50077583,,,,,,,
50077583,50077581,,,,,,,
50077585,50424708,50077593,4669323,4763417,,,,
50077587,50424708,50077593,4669323,4763417,,,,
50077589,50077649,,,,,,,
50077591,50077649,,,,,,,
50077593,50424708,50077639,4669323,4763417,,,,
50077595,50065827,50060369,,,,,,
50077597,50424708,50077593,4669323,4763417,,,,
50077599,50077635,,,,,,,
50077601,50077567,999928146,,,,,,
50077603,50077617,50165421,,,,,,
50077607,50077641,50060343,,,,,,
50077609,50077565,,,,,,,
50077611,50424708,50077593,4669323,4763417,,,,
50077615,50077557,,,,,,,
50077617,50077577,50165421,,,,,,
50077619,50077559,,,,,,,
50077623,50058461,50077549,,,,,,
50077625,50077609,,,,,,,
50077627,50077555,,,,,,,
50077629,50424708,50077593,4669323,4763417,,,,
50077631,50077601,999928146,,,,,,
50077633,50058461,50077549,,,,,,
50077635,50077599,,,,,,,
50077639,50424708,50077593,4669323,4763417,,,,
50077641,50077607,50060343,,,,,,
50077645,50424708,50077593,4669323,4763417,,,,
50077647,50077619,,,,,,,
50077649,50077589,,,,,,,
50077651,50077579,50060363,,,,,,
50078167,1210371,3028548,3689844,50092038,3032786,3111427,4737836,4682185
50078169,1210371,3028548,3689844,50092038,3032786,3111427,4737836,4682185
50078171,50064631,50293135,50057853,50057815,50057787,50064641,50078175,999899761
50078173,50293149,50064653,999899763,50057835,50214481,50078177,50064655,50109354
50078175,50064631,50293135,50057853,50057815,50057787,50078171,50064641,999899761
50078177,50293149,50064653,999899763,50057835,50214481,50078173,50064655,50109354
50078179,50078181,999899759,50057841,50064631,50293133,50057791,50057815,50064641
50078181,999899759,50057841,50078179,50064631,50293133,50057791,50057815,50064641
50078191,1210371,3028548,3689844,50092038,3032786,3111427,4737836,4682185
50078193,1210371,3028548,3689844,50092038,3032786,3111427,4737836,4682185
50079952,3187171,3187173,3187175,50079954,3187177,50208489,3626694,3186431
